empresa,id_pedido,total_itens,quantidade_itens,numero_pedido,canal,situacao,total_produtos,valor_frete,valor_desconto,outras_despesas,total_pedido,diferenca_produtos_x_itens,diferenca_pedido_x_itens
OBA OBA,419855273,24.8,2.0,25506,Não identificado,Entregue,24.8,0.0,0.0,0.0,24.8,0.0,0.0
OBA OBA,419857090,37.9,1.0,25507,Não identificado,Entregue,37.9,0.0,0.0,0.0,37.9,0.0,0.0
OBA OBA,419857381,5.22,1.8,25508,Não identificado,Entregue,5.22,0.0,0.0,0.0,5.22,0.0,0.0
OBA OBA,419859450,50.9,21.0,25509,Não identificado,Entregue,50.9,0.0,0.0,0.0,50.9,0.0,0.0
OBA OBA,419860487,22.9,1.0,25510,Não identificado,Entregue,22.9,0.0,0.0,0.0,22.9,0.0,0.0
OBA OBA,419860791,23.96,4.0,25512,TikTok Shop,Enviado,23.96,0.0,0.0,0.0,23.96,0.0,0.0
OBA OBA,419863687,189.9,1.0,25513,Não identificado,Entregue,189.9,0.0,0.0,0.0,189.9,0.0,0.0
OBA OBA,419863900,57.599999999999994,4.0,25514,Não identificado,Entregue,57.6,0.0,0.0,0.0,57.6,0.0,0.0
OBA OBA,419864873,85.5,8.0,25515,Não identificado,Entregue,85.5,0.0,0.0,0.0,85.5,0.0,0.0
OBA OBA,419864980,19.99,1.0,25516,Mercado Livre,Preparando envio,19.99,0.0,0.0,0.0,19.99,0.0,0.0
OBA OBA,419865215,54.8,2.0,25517,Não identificado,Entregue,54.8,0.0,3.8,0.0,51.0,0.0,-3.8
OBA OBA,419866881,49.8,2.0,25518,Não identificado,Entregue,49.8,0.0,0.0,0.0,49.8,0.0,0.0
OBA OBA,419867064,339.9,1.0,25519,Não identificado,Entregue,339.9,0.0,0.0,0.0,339.9,0.0,0.0
OBA OBA,419867995,8.9,1.0,25520,Não identificado,Entregue,8.9,0.0,0.9,0.0,8.0,0.0,-0.9
OBA OBA,419868283,43.05,3.0,25521,iFood Mercado,Faturado,43.05,15.49,0.0,0.0,58.54,0.0,15.49
OBA OBA,419868458,43.2,15.0,25522,Não identificado,Entregue,43.2,0.0,0.2,0.0,43.0,0.0,-0.2
OBA OBA,419869413,2.5999999999999996,2.0,25523,Não identificado,Entregue,2.6,0.0,0.1,0.0,2.5,0.0,-0.1
OBA OBA,419870365,54.8,2.0,25524,Não identificado,Entregue,54.8,0.0,0.0,0.0,54.8,0.0,0.0
OBA OBA,419871595,43.5,5.0,25525,Não identificado,Entregue,43.5,0.0,0.0,0.0,43.5,0.0,0.0
OBA OBA,419871819,24.9,1.0,25526,Não identificado,Entregue,24.9,0.0,0.0,0.0,24.9,0.0,0.0
OBA OBA,419875862,27.7,3.0,25527,Não identificado,Entregue,27.7,0.0,0.0,0.0,27.7,0.0,0.0
OBA OBA,419880288,19.47,2.3,25528,Não identificado,Entregue,19.47,0.0,0.0,0.0,19.47,0.0,0.0
OBA OBA,419880513,29.7,3.0,25529,Não identificado,Entregue,29.7,0.0,0.0,0.0,29.7,0.0,0.0
OBA OBA,419881610,27.1,5.0,25530,Não identificado,Entregue,27.1,0.0,0.0,0.0,27.1,0.0,0.0
OBA OBA,419881834,27.700000000000003,3.0,25531,Não identificado,Entregue,27.7,0.0,0.0,0.0,27.7,-0.0,-0.0
OBA OBA,419883012,10.8,2.0,25532,Não identificado,Entregue,10.8,0.0,0.0,0.0,10.8,0.0,0.0
OBA OBA,419883082,115.1,9.0,25533,Não identificado,Entregue,115.1,0.0,0.1,0.0,115.0,0.0,-0.1
OBA OBA,419883585,186.8,2.0,25534,Não identificado,Entregue,186.8,0.0,9.34,0.0,177.46,0.0,-9.34
OBA OBA,419886828,110.19999999999999,8.0,25535,Não identificado,Entregue,110.2,0.0,0.0,0.0,110.2,0.0,0.0
OBA OBA,419888819,71.3,7.0,25536,Não identificado,Entregue,71.3,0.0,0.0,0.0,71.3,0.0,0.0
OBA OBA,419890570,24.9,3.0,25537,Não identificado,Entregue,24.9,0.0,0.0,0.0,24.9,0.0,0.0
OBA OBA,419892042,81.55,4.5,25538,Não identificado,Entregue,81.55,0.0,0.0,0.0,81.55,0.0,0.0
OBA OBA,419892527,32.8,5.0,25539,Não identificado,Entregue,32.8,0.0,0.0,0.0,32.8,0.0,0.0
OBA OBA,419892551,2.9,1.0,25540,Não identificado,Entregue,2.9,0.0,0.0,0.0,2.9,0.0,0.0
OBA OBA,419892587,5.9,1.0,25541,Não identificado,Entregue,5.9,0.0,0.0,0.0,5.9,0.0,0.0
OBA OBA,419892982,44.9,1.0,25542,Não identificado,Entregue,44.9,0.0,0.0,0.0,44.9,0.0,0.0
OBA OBA,419897577,259.99,1.0,25543,Mercado Livre,Enviado,259.99,0.0,0.0,0.0,259.99,0.0,0.0
OBA OBA,419906535,35.99,1.0,25544,Mercado Livre,Enviado,35.99,0.0,0.0,0.0,35.99,0.0,0.0
OBA OBA,419910197,15.99,1.0,25545,TikTok Shop,Enviado,15.99,0.0,0.0,0.0,15.99,0.0,0.0
OBA OBA,419923227,40.4,8.0,25546,Não identificado,Entregue,40.4,0.0,0.0,0.0,40.4,0.0,0.0
OBA OBA,419923728,209.2,8.0,25547,Não identificado,Entregue,209.2,0.0,0.0,0.0,209.2,0.0,0.0
OBA OBA,419924172,11.4,2.0,25548,Não identificado,Entregue,11.4,0.0,0.0,0.0,11.4,0.0,0.0
OBA OBA,419924246,119.98,2.0,25549,Mercado Livre,Enviado,119.98,17.99,0.0,0.0,137.97,0.0,17.99
OBA OBA,419924798,14.4,2.0,25550,Não identificado,Entregue,14.4,0.0,0.0,0.0,14.4,0.0,0.0
OBA OBA,419925660,22.9,1.0,25551,Não identificado,Entregue,22.9,0.0,0.0,0.0,22.9,0.0,0.0
OBA OBA,419925913,15.9,1.0,25552,Não identificado,Entregue,15.9,0.0,0.0,0.0,15.9,0.0,0.0
OBA OBA,419926185,38.84,2.0,25553,iFood Mercado,Faturado,38.84,12.49,0.0,0.0,51.33,0.0,12.49
OBA OBA,419927824,3.8,2.0,25554,Não identificado,Entregue,3.8,0.0,0.0,0.0,3.8,0.0,0.0
OBA OBA,419927925,26.7,3.0,25555,Não identificado,Entregue,26.7,0.0,0.0,0.0,26.7,0.0,0.0
OBA OBA,419928852,35.9,1.0,25556,Não identificado,Entregue,35.9,0.0,0.0,0.0,35.9,0.0,0.0
OBA OBA,419929123,19.0,10.0,25557,Não identificado,Entregue,19.0,0.0,0.0,0.0,19.0,0.0,0.0
OBA OBA,419929145,13.11,1.0,25558,Shopee,Enviado,13.11,0.0,0.0,0.0,13.11,0.0,0.0
OBA OBA,419929881,12.53,1.0,25559,Shopee,Enviado,12.53,0.0,0.01,0.0,12.52,0.0,-0.01
OBA OBA,419946318,318.6,4.0,25560,Não identificado,Entregue,318.6,0.0,0.0,0.0,318.6,0.0,0.0
OBA OBA,419952789,17.8,2.0,25561,Não identificado,Entregue,17.8,0.0,11.4,0.0,6.4,0.0,-11.4
OBA OBA,419953052,46.5,5.0,25562,Não identificado,Entregue,46.5,0.0,0.0,0.0,46.5,0.0,0.0
OBA OBA,419953340,0.2,1.0,25563,Não identificado,Entregue,0.2,0.0,0.0,0.0,0.2,0.0,0.0
OBA OBA,419953658,24.9,1.0,25564,Não identificado,Entregue,24.9,0.0,0.0,0.0,24.9,0.0,0.0
OBA OBA,419953996,28.6,6.0,25565,Não identificado,Entregue,28.6,0.0,0.0,0.0,28.6,0.0,0.0
OBA OBA,419954260,77.6,4.0,25566,Não identificado,Entregue,77.6,0.0,0.0,0.0,77.6,0.0,0.0
OBA OBA,419955461,319.5,5.0,25567,Não identificado,Entregue,319.5,0.0,0.0,0.0,319.5,0.0,0.0
OBA OBA,419955625,4.9,1.0,25568,Não identificado,Entregue,4.9,0.0,0.0,0.0,4.9,0.0,0.0
OBA OBA,419955682,9.8,2.0,25569,Não identificado,Entregue,9.8,0.0,0.0,0.0,9.8,0.0,0.0
OBA OBA,419955836,33.8,6.0,25570,Não identificado,Entregue,33.8,0.0,0.0,0.0,33.8,0.0,0.0
OBA OBA,419955941,18.0,8.0,25571,Não identificado,Entregue,18.0,0.0,0.0,0.0,18.0,0.0,0.0
OBA OBA,419956027,49.14,2.6,25572,Não identificado,Entregue,49.14,0.0,0.0,0.0,49.14,0.0,0.0
OBA OBA,419956043,422.40000000000003,6.0,25573,Não identificado,Entregue,422.4,0.0,0.0,0.0,422.4,-0.0,-0.0
OBA OBA,419956585,226.99,1.0,25574,Mercado Livre,Enviado,226.99,0.0,0.0,0.0,226.99,0.0,0.0
OBA OBA,419956625,3.9,1.0,25575,Não identificado,Entregue,3.9,0.0,0.0,0.0,3.9,0.0,0.0
OBA OBA,419956636,152.8,2.0,25576,Não identificado,Entregue,152.8,0.0,0.0,0.0,152.8,0.0,0.0
OBA OBA,419957048,83.9,13.0,25577,Não identificado,Entregue,83.9,0.0,0.0,0.0,83.9,0.0,0.0
OBA OBA,419957670,5.9,1.0,25578,Não identificado,Entregue,5.9,0.0,0.0,0.0,5.9,0.0,0.0
OBA OBA,419957851,17.9,1.0,25579,Não identificado,Entregue,17.9,0.0,0.0,0.0,17.9,0.0,0.0
OBA OBA,419957942,137.9,17.0,25580,Não identificado,Entregue,137.9,0.0,6.895,0.0,131.0,0.0,-6.9
OBA OBA,419958141,14.8,2.0,25581,Não identificado,Entregue,14.8,0.0,0.0,0.0,14.8,0.0,0.0
OBA OBA,419958162,8.8,2.0,25582,Não identificado,Entregue,8.8,0.0,0.0,0.0,8.8,0.0,0.0
OBA OBA,419958654,40.7,5.0,25583,Não identificado,Entregue,40.7,0.0,0.0,0.0,40.7,0.0,0.0
OBA OBA,419958775,15.9,1.0,25584,Não identificado,Entregue,15.9,0.0,0.0,0.0,15.9,0.0,0.0
OBA OBA,419958785,12.99,1.0,25585,TikTok Shop,Enviado,12.99,0.0,0.0,0.0,12.99,0.0,0.0
OBA OBA,419958882,1.9,1.0,25586,Não identificado,Entregue,1.9,0.0,0.0,0.0,1.9,0.0,0.0
OBA OBA,419959055,12.9,1.0,25587,Não identificado,Entregue,12.9,0.0,0.0,0.0,12.9,0.0,0.0
OBA OBA,419959687,159.9,1.0,25588,Não identificado,Entregue,159.9,0.0,7.995,0.0,151.9,0.0,-8.0
OBA OBA,419960105,31.799999999999997,2.0,25589,Não identificado,Entregue,31.8,0.0,0.0,0.0,31.8,0.0,0.0
OBA OBA,419960175,9.9,1.0,25590,Não identificado,Entregue,9.9,0.0,0.0,0.0,9.9,0.0,0.0
OBA OBA,419960586,59.9,1.0,25592,Não identificado,Entregue,59.9,0.0,0.0,0.0,59.9,0.0,0.0
OBA OBA,419964386,39.5,5.0,25594,Não identificado,Entregue,39.5,0.0,0.0,0.0,39.5,0.0,0.0
OBA OBA,419964449,15.99,1.0,25595,TikTok Shop,Enviado,15.99,0.0,0.0,0.0,15.99,0.0,0.0
OBA OBA,419964732,6.9,1.0,25596,Não identificado,Entregue,6.9,0.0,0.0,0.0,6.9,0.0,0.0
OBA OBA,419965003,82.4,20.0,25597,Não identificado,Entregue,82.4,0.0,0.0,0.0,82.4,0.0,0.0
OBA OBA,419965401,23.5,4.0,25598,Não identificado,Entregue,23.5,0.0,0.0,0.0,23.5,0.0,0.0
OBA OBA,419965520,39.9,1.0,25599,Não identificado,Entregue,39.9,0.0,0.0,0.0,39.9,0.0,0.0
OBA OBA,419965782,47.099999999999994,8.0,25600,Não identificado,Entregue,47.1,0.0,0.0,0.0,47.1,0.0,0.0
OBA OBA,419966302,17.8,2.0,25601,Não identificado,Entregue,17.8,0.0,0.0,0.0,17.8,0.0,0.0
OBA OBA,419966826,27.6,4.0,25602,Não identificado,Entregue,27.6,0.0,0.0,0.0,27.6,0.0,0.0
OBA OBA,419967081,110.2,8.0,25603,Não identificado,Entregue,110.2,0.0,0.0,0.0,110.2,0.0,0.0
OBA OBA,419967140,21.9,1.0,25604,Não identificado,Entregue,21.9,0.0,0.0,0.0,21.9,0.0,0.0
OBA OBA,419967873,7.9,1.0,25605,Não identificado,Entregue,7.9,0.0,0.0,0.0,7.9,0.0,0.0
OBA OBA,419968512,20.7,3.0,25606,Não identificado,Entregue,20.7,0.0,0.0,0.0,20.7,0.0,0.0
OBA OBA,419968872,13.8,2.0,25607,Não identificado,Entregue,13.8,0.0,0.0,0.0,13.8,0.0,0.0
OBA OBA,419968961,9.9,1.0,25608,Não identificado,Entregue,9.9,0.0,0.0,0.0,9.9,0.0,0.0
OBA OBA,419969526,33.0,6.0,25609,Não identificado,Entregue,33.0,0.0,0.0,0.0,33.0,0.0,0.0
OBA OBA,419972277,32.9,1.0,25610,Não identificado,Entregue,32.9,0.0,0.0,0.0,32.9,0.0,0.0
OBA OBA,419972401,10.5,5.0,25611,Não identificado,Entregue,10.5,0.0,0.0,0.0,10.5,0.0,0.0
OBA OBA,419976785,22.99,1.0,25612,Mercado Livre,Preparando envio,22.99,0.0,0.0,0.0,22.99,0.0,0.0
OBA OBA,419982483,8.99,1.0,25614,Mercado Livre,Enviado,8.99,0.0,0.0,0.0,8.99,0.0,0.0
OBA OBA,419993954,29.99,1.0,25616,Mercado Livre,Preparando envio,29.99,0.0,0.0,0.0,29.99,0.0,0.0
OBA OBA,420001667,5.99,1.0,25617,TikTok Shop,Enviado,5.99,0.02,0.0,0.0,6.01,0.0,0.02
OBA OBA,420002681,43.55,1.0,25618,Mercado Livre,Enviado,43.55,15.99,0.0,0.0,59.54,0.0,15.99
OBA OBA,420019837,59.99,1.0,25620,Mercado Livre,Aprovado,59.99,0.0,0.0,0.0,59.99,0.0,0.0
OBA OBA,420020342,59.99,1.0,25621,Mercado Livre,Aprovado,59.99,0.0,0.0,0.0,59.99,0.0,0.0
OBA OBA,420036372,22.99,1.0,25622,Mercado Livre,Enviado,22.99,0.0,0.0,0.0,22.99,0.0,0.0
OBA OBA,420043925,24.99,1.0,25623,Mercado Livre,Enviado,24.99,0.0,0.0,0.0,24.99,0.0,0.0
OBA OBA,420088839,19.99,1.0,25626,Mercado Livre,Enviado,19.99,0.0,0.0,0.0,19.99,0.0,0.0
OBA OBA,420098434,13.8,1.0,25627,Shopee,Enviado,13.8,9.0,0.0,0.0,22.8,0.0,9.0
OBA OBA,420107500,22.66,1.0,25628,Shopee,Enviado,22.66,0.0,0.0,0.0,22.66,0.0,0.0
OBA OBA,420110623,47.46,3.0,25629,Shopee,Enviado,47.46,0.0,0.0,0.0,47.46,0.0,0.0
OBA OBA,420113496,14.18,2.0,25630,Shopee,Enviado,14.18,0.0,0.0,0.0,14.18,0.0,0.0
OBA OBA,420124433,77.8,2.0,25631,Não identificado,Entregue,77.8,0.0,0.0,0.0,77.8,0.0,0.0
OBA OBA,420125267,86.8,2.0,25632,Não identificado,Entregue,86.8,0.0,0.0,0.0,86.8,0.0,0.0
OBA OBA,420127646,25.9,1.0,25633,Não identificado,Entregue,25.9,0.0,0.0,0.0,25.9,0.0,0.0
OBA OBA,420127913,69.9,1.0,25634,Não identificado,Entregue,69.9,0.0,0.0,0.0,69.9,0.0,0.0
OBA OBA,420131308,23.9,1.0,25635,Não identificado,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
OBA OBA,420134230,41.7,3.0,25636,Não identificado,Entregue,41.7,0.0,0.0,0.0,41.7,0.0,0.0
OBA OBA,420135937,49.57,4.0,25637,iFood Mercado,Faturado,49.57,17.99,0.0,0.0,67.56,0.0,17.99
OBA OBA,420137444,176.60000000000002,4.0,25638,Não identificado,Entregue,176.6,0.0,66.0,0.0,110.6,-0.0,-66.0
OBA OBA,420137781,39.9,1.0,25639,Não identificado,Entregue,39.9,0.0,0.0,0.0,39.9,0.0,0.0
OBA OBA,420137959,12.8,2.0,25640,Não identificado,Entregue,12.8,0.0,0.0,0.0,12.8,0.0,0.0
OBA OBA,420138053,2.9,1.0,25641,Não identificado,Entregue,2.9,0.0,0.0,0.0,2.9,0.0,0.0
OBA OBA,420140491,18.599999999999998,8.0,25642,Não identificado,Entregue,18.6,0.0,0.0,0.0,18.6,0.0,0.0
OBA OBA,420142021,39.9,1.0,25643,Não identificado,Entregue,39.9,0.0,0.0,0.0,39.9,0.0,0.0
OBA OBA,420145068,4.9,1.0,25644,Não identificado,Entregue,4.9,0.0,0.0,0.0,4.9,0.0,0.0
OBA OBA,420146243,17.8,2.0,25645,Não identificado,Entregue,17.8,0.0,0.0,0.0,17.8,0.0,0.0
OBA OBA,420146590,326.6,4.0,25646,Não identificado,Entregue,326.6,0.0,0.0,0.0,326.6,0.0,0.0
OBA OBA,420147084,35.5,5.0,25647,Não identificado,Entregue,35.5,0.0,0.0,0.0,35.5,0.0,0.0
OBA OBA,420147318,12.4,3.0,25648,Não identificado,Entregue,12.4,0.0,0.0,0.0,12.4,0.0,0.0
OBA OBA,420147530,129.4,6.0,25649,Não identificado,Entregue,129.4,0.0,0.0,0.0,129.4,0.0,0.0
OBA OBA,420149450,10.0,20.0,25650,Não identificado,Entregue,10.0,0.0,0.0,0.0,10.0,0.0,0.0
OBA OBA,420159415,9.9,1.0,25651,Não identificado,Entregue,9.9,0.0,0.0,0.0,9.9,0.0,0.0
OBA OBA,420165738,24.700000000000003,3.0,25652,Não identificado,Entregue,24.7,0.0,0.0,0.0,24.7,-0.0,-0.0
OBA OBA,420170845,25.8,2.0,25653,Não identificado,Entregue,25.8,0.0,0.0,0.0,25.8,0.0,0.0
OBA OBA,420180355,56.9,1.0,25654,Não identificado,Entregue,56.9,0.0,0.0,0.0,56.9,0.0,0.0
OBA OBA,420186703,23.9,1.0,25655,Não identificado,Entregue,23.9,0.0,0.0,0.0,23.9,0.0,0.0
OBA OBA,420194632,22.99,1.0,25656,TikTok Shop,Enviado,22.99,0.0,1.0,3.24,21.99,0.0,-1.0
OBA OBA,420194914,1.9,1.0,25657,Não identificado,Entregue,1.9,0.0,0.0,0.0,1.9,0.0,0.0
OBA OBA,420195235,64.7,3.0,25658,Não identificado,Entregue,64.7,0.0,0.0,0.0,64.7,0.0,0.0
OBA OBA,420196347,7.9,1.0,25659,Não identificado,Entregue,7.9,0.0,0.0,0.0,7.9,0.0,0.0
OBA OBA,420196782,55.9,5.0,25660,Não identificado,Entregue,55.9,0.0,0.0,0.0,55.9,0.0,0.0
OBA OBA,420198147,29.299999999999997,3.0,25661,Não identificado,Entregue,29.3,0.0,0.0,0.0,29.3,0.0,0.0
OBA OBA,420198328,4.9,1.0,25662,Não identificado,Entregue,4.9,0.0,0.0,0.0,4.9,0.0,0.0
OBA OBA,420198712,27.6,4.0,25663,Não identificado,Entregue,27.6,0.0,0.0,0.0,27.6,0.0,0.0
OBA OBA,420200210,10.8,2.0,25664,Não identificado,Entregue,10.8,0.0,0.0,0.0,10.8,0.0,0.0
OBA OBA,420200462,69.9,1.0,25665,Não identificado,Entregue,69.9,0.0,0.0,0.0,69.9,0.0,0.0
OBA OBA,420203904,9.9,1.0,25666,Não identificado,Entregue,9.9,0.0,0.0,0.0,9.9,0.0,0.0
OBA OBA,420206426,49.8,2.0,25667,Não identificado,Entregue,49.8,0.0,0.0,0.0,49.8,0.0,0.0
OBA OBA,420208365,135.4,16.0,25668,Não identificado,Entregue,135.4,0.0,0.0,0.0,135.4,0.0,0.0
OBA OBA,420208834,144.29999999999998,12.0,25669,Não identificado,Entregue,144.3,0.0,0.0,0.0,144.3,0.0,0.0
OBA OBA,420209651,21.5,15.0,25670,Não identificado,Entregue,21.5,0.0,0.0,0.0,21.5,0.0,0.0
OBA OBA,420209955,59.97,3.0,25671,Mercado Livre,Enviado,59.97,0.0,0.0,0.0,59.97,0.0,0.0
OBA OBA,420210295,22.41,3.0,25672,Shopee,Enviado,22.41,0.0,0.0,0.0,22.41,0.0,0.0
OBA OBA,420213061,39.98,2.0,25673,Mercado Livre,Aprovado,39.98,0.0,0.0,0.0,39.98,0.0,0.0
OBA OBA,420214437,15.9,3.0,25674,Não identificado,Entregue,15.9,0.0,0.0,0.0,15.9,0.0,0.0
OBA OBA,420215310,14.7,3.0,25675,Não identificado,Entregue,14.7,0.0,0.0,0.0,14.7,0.0,0.0
OBA OBA,420219290,80.5,15.0,25676,Não identificado,Entregue,80.5,0.0,0.0,0.0,80.5,0.0,0.0
OBA OBA,420219747,70.0,10.0,25677,Não identificado,Entregue,70.0,0.0,0.0,0.0,70.0,0.0,0.0
OBA OBA,420220879,21.9,1.0,25678,Não identificado,Entregue,21.9,0.0,0.0,0.0,21.9,0.0,0.0
OBA OBA,420221584,93.4,6.0,25679,Não identificado,Entregue,93.4,0.0,4.67,0.0,88.73,0.0,-4.67
OBA OBA,420222067,9.3,3.0,25680,Não identificado,Entregue,9.3,0.0,0.0,0.0,9.3,0.0,0.0
OBA OBA,420222753,24.6,4.0,25681,Não identificado,Entregue,24.6,0.0,0.0,0.0,24.6,0.0,0.0
OBA OBA,420223176,12.57,6.0,25682,Não identificado,Entregue,12.57,0.0,0.0,0.0,12.57,0.0,0.0
OBA OBA,420224070,52.0,6.0,25683,Não identificado,Entregue,52.0,0.0,0.0,0.0,52.0,0.0,0.0
OBA OBA,420225973,17.8,4.0,25684,Não identificado,Entregue,17.8,0.0,0.0,0.0,17.8,0.0,0.0
OBA OBA,420226418,94.26,2.0,25685,Magalu,Enviado,94.26,0.0,14.21,0.0,80.05,0.0,-14.21
OBA OBA,420227515,69.9,1.0,25686,Não identificado,Entregue,69.9,0.0,3.9,0.0,66.0,0.0,-3.9
OBA OBA,420228215,9.0,3.0,25687,Não identificado,Entregue,9.0,0.0,0.0,0.0,9.0,0.0,0.0
OBA OBA,420228476,3.5999999999999996,3.0,25688,Não identificado,Entregue,3.6,0.0,0.0,0.0,3.6,0.0,0.0
OBA OBA,420229034,34.9,1.0,25689,Não identificado,Entregue,34.9,0.0,0.0,0.0,34.9,0.0,0.0
OBA OBA,420229148,11.8,2.0,25690,Não identificado,Entregue,11.8,0.0,0.0,0.0,11.8,0.0,0.0
OBA OBA,420231750,11.8,4.0,25691,Não identificado,Entregue,11.8,0.0,0.0,0.0,11.8,0.0,0.0
OBA OBA,420233442,158.5,11.0,25692,Não identificado,Entregue,158.5,0.0,0.0,0.0,158.5,0.0,0.0
OBA OBA,420234290,24.9,1.0,25693,Não identificado,Entregue,24.9,0.0,0.0,0.0,24.9,0.0,0.0
OBA OBA,420235464,44.699999999999996,3.0,25694,Não identificado,Entregue,44.7,7.0,0.0,0.0,51.7,0.0,7.0
OBA OBA,420237499,224.5,15.0,25695,Não identificado,Entregue,224.5,0.0,0.0,0.0,224.5,0.0,0.0
OBA OBA,420239035,7.9,1.0,25696,Não identificado,Entregue,7.9,0.0,0.0,0.0,7.9,0.0,0.0
OBA OBA,420241152,21.6,8.0,25697,Não identificado,Entregue,21.6,0.0,0.0,0.0,21.6,0.0,0.0
OBA OBA,420241347,142.10000000000002,9.0,25698,Não identificado,Entregue,142.1,0.0,0.0,0.0,142.1,-0.0,-0.0
OBA OBA,420243587,3.5,1.0,25699,Não identificado,Entregue,3.5,0.0,0.0,0.0,3.5,0.0,0.0
OBA OBA,420246268,24.4,4.0,25700,Não identificado,Entregue,24.4,0.0,0.0,0.0,24.4,0.0,0.0
OBA OBA,420246675,19.6,4.0,25701,Não identificado,Entregue,19.6,0.0,0.0,0.0,19.6,0.0,0.0
OBA OBA,420246936,14.9,1.0,25702,Não identificado,Entregue,14.9,0.0,0.0,0.0,14.9,0.0,0.0
OBA OBA,420247884,159.70000000000002,3.0,25703,Não identificado,Entregue,159.7,15.0,0.0,0.0,174.7,-0.0,15.0
OBA OBA,420248093,20.700000000000003,3.0,25704,Não identificado,Entregue,20.7,0.0,0.0,0.0,20.7,-0.0,-0.0
OBA OBA,420248814,87.0,10.0,25705,Não identificado,Entregue,87.0,0.0,0.0,0.0,87.0,0.0,0.0
OBA OBA,420251118,9.5,5.0,25706,Não identificado,Entregue,9.5,0.0,0.0,0.0,9.5,0.0,0.0
OBA OBA,420255921,69.9,1.0,25707,Não identificado,Entregue,69.9,0.0,0.0,0.0,69.9,0.0,0.0
OBA OBA,420258259,7.9,1.0,25708,Não identificado,Entregue,7.9,0.0,0.0,0.0,7.9,0.0,0.0
OBA OBA,420258311,166.60000000000002,4.0,25709,Não identificado,Entregue,166.6,0.0,0.0,0.0,166.6,-0.0,-0.0
OBA OBA,420259556,19.2,24.0,25710,Não identificado,Entregue,19.2,0.0,0.0,0.0,19.2,0.0,0.0
OBA OBA,420259841,145.6,7.0,25711,Não identificado,Entregue,145.6,0.0,0.0,0.0,145.6,0.0,0.0
OBA OBA,420260681,147.0,20.0,25712,Não identificado,Entregue,147.0,0.0,0.0,0.0,147.0,0.0,0.0
OBA OBA,420261354,22.9,1.0,25713,Não identificado,Entregue,22.9,0.0,0.0,0.0,22.9,0.0,0.0
OBA OBA,420261546,6.9,1.0,25714,Não identificado,Entregue,6.9,0.0,0.0,0.0,6.9,0.0,0.0
OBA OBA,420261669,4.9,2.0,25715,Não identificado,Entregue,4.9,0.0,0.0,0.0,4.9,0.0,0.0
OBA OBA,420262947,94.6,4.0,25716,Não identificado,Entregue,94.6,0.0,0.0,0.0,94.6,0.0,0.0
OBA OBA,420266486,16.7,3.0,25717,Não identificado,Entregue,16.7,0.0,8.9,0.0,7.8,0.0,-8.9
OBA OBA,420266822,62.5,10.0,25718,Não identificado,Entregue,62.5,0.0,3.125,0.0,59.38,0.0,-3.12
OBA OBA,420267837,29.300000000000004,7.0,25719,Não identificado,Entregue,29.3,0.0,0.0,0.0,29.3,-0.0,-0.0
OBA OBA,420269637,12.9,1.0,25720,Não identificado,Entregue,12.9,0.0,0.0,0.0,12.9,0.0,0.0
OBA OBA,420270128,35.9,7.0,25721,Não identificado,Entregue,35.9,0.0,0.0,0.0,35.9,0.0,0.0
OBA OBA,420270457,39.8,2.0,25722,Não identificado,Entregue,39.8,0.0,0.0,0.0,39.8,0.0,0.0
OBA OBA,420277386,71.96,4.0,25723,Mercado Livre,Aprovado,71.96,18.99,0.0,0.0,90.95,0.0,18.99
OBA OBA,420281993,23.99,1.0,25725,Mercado Livre,Aprovado,23.99,0.0,0.0,0.0,23.99,0.0,0.0
OBA OBA,420283045,59.99,1.0,25726,Mercado Livre,Aprovado,59.99,0.0,0.0,0.0,59.99,0.0,0.0
OBA OBA,420320642,17.59,1.0,25727,Shopee,Preparando envio,17.59,0.73,0.0,0.0,18.32,0.0,0.73
OBA OBA,420320667,11.27,1.0,25728,Shopee,Preparando envio,11.27,0.0,0.0,0.0,11.27,0.0,0.0
OBA OBA,420330911,209.13,1.0,25729,Shopee,Preparando envio,209.13,0.0,0.0,0.0,209.13,0.0,0.0
OBA OBA,420333308,23.92,1.0,25730,Shopee,Preparando envio,23.92,9.62,0.0,0.0,33.54,0.0,9.62
OBA OBA,420339179,18.9,1.0,25731,Não identificado,Entregue,18.9,0.0,0.0,0.0,18.9,0.0,0.0
OBA OBA,420341466,37.25,2.5,25732,Não identificado,Entregue,37.25,0.0,0.0,0.0,37.25,0.0,0.0
OBA OBA,420341793,1.7999999999999998,2.0,25733,Não identificado,Entregue,1.8,0.0,0.0,0.0,1.8,0.0,0.0
OBA OBA,420342015,39.8,8.0,25734,Não identificado,Entregue,39.8,0.0,0.0,0.0,39.8,0.0,0.0
OBA OBA,420344538,5.9,1.0,25735,Não identificado,Entregue,5.9,0.0,0.0,0.0,5.9,0.0,0.0
OBA OBA,420347083,16.700000000000003,3.0,25736,Não identificado,Entregue,16.7,0.0,0.0,0.0,16.7,-0.0,-0.0
OBA OBA,420347874,29.9,1.0,25737,Não identificado,Entregue,29.9,0.0,0.0,0.0,29.9,0.0,0.0
OBA OBA,420350618,187.8,9.0,25738,Não identificado,Entregue,187.8,0.0,0.0,0.0,187.8,0.0,0.0
