empresa,codigo_produto,descricao_produto,quantidade,faturamento,pedidos,percentual,percentual_acumulado,classe_abc,assessor
OBA OBA,78974766602047,PEGADOR POMEL GRANDE,1.0,7.9,1,0.0001223866575615,0.9653362255830878,C,CHRIS
OBA OBA,78974766602474,PULVERIZADOR GIRAFINHA CATUAÍ 375ML,1.0,7.9,1,0.0001223866575615,0.9654586122406492,C,CHRIS
OBA OBA,78974766602857,PUXADOR ROMA ALUF 5486 c/2,1.0,7.9,1,0.0001223866575615,0.9655809988982108,C,CHRIS
OBA OBA,78974766602880,Puxador San Francisco 160mm 5473,1.0,7.9,1,0.0001223866575615,0.9657033855557724,C,CHRIS
OBA OBA,78974766603715,Saleiro Premium – 1 kg Plastibrasil,1.0,7.9,1,0.0001223866575615,0.9658257722133338,C,CHRIS
OBA OBA,78974766604036,PINCEL 589 ARTISTICO TN,1.0,7.9,1,0.0001223866575615,0.9659481588708952,C,CHRIS
OBA OBA,78974766604070,MASSA EVA 50G MAKE+ 10 CORES SORTIDAS,1.0,7.9,1,0.0001223866575615,0.9660705455284568,C,CHRIS
OBA OBA,78974766604080,Kit c/ 02 Bacias Canelada Inplast (P /M ),1.0,7.9,1,0.0001223866575615,0.9661929321860182,C,CHRIS
OBA OBA,78974766604194,Estilete Largo Metal - Vighs,1.0,7.9,1,0.0001223866575615,0.9663153188435796,C,CHRIS
OBA OBA,10168,COLHER DE SOBREMESA COLOR.IMP,2.0,7.8,1,0.0001208374593645,0.9664361563029442,C,CHRIS
OBA OBA,11507,CORDA PARA VARAL 10METROS  RODOS DOURADOS ,2.0,7.8,2,0.0001208374593645,0.9665569937623087,C,CHRIS
OBA OBA,14948,FITILHO 50X50M VERMELHO,2.0,7.8,2,0.0001208374593645,0.9666778312216732,C,CHRIS
OBA OBA,15260,FORMA DE GELO KEITA,2.0,7.8,2,0.0001208374593645,0.9667986686810378,C,CHRIS
OBA OBA,19917,Lava Tudo PLASMONT 0245,2.0,7.8,2,0.0001208374593645,0.9669195061404025,C,CHRIS
OBA OBA,24012,PA LISA 35CM STOLF REF.010,2.0,7.8,2,0.0001208374593645,0.9670403435997668,C,CHRIS
OBA OBA,38335,CAPA GALAO 20 LT,2.0,7.8,2,0.0001208374593645,0.9671611810591314,C,CHRIS
OBA OBA,3915,BORRACHA DE VINIL MAX FLUOR,2.0,7.8,1,0.0001208374593645,0.967282018518496,C,CHRIS
OBA OBA,45874,CANETA SPIRO VERMELHA,2.0,7.8,2,0.0001208374593645,0.9674028559778604,C,CHRIS
OBA OBA,46031,COLHER SOBREMESA STAR GP 087,2.0,7.8,1,0.0001208374593645,0.967523693437225,C,CHRIS
OBA OBA,46077,Clipes 8/0 Bacchi - 25 Unidades Linha Leve,2.0,7.8,1,0.0001208374593645,0.9676445308965896,C,CHRIS
OBA OBA,46813,Saboneteira com Tampa Premium sortido  PLASTIBRASIL,2.0,7.8,2,0.0001208374593645,0.967765368355954,C,CHRIS
OBA OBA,51330,PREGO 12X12 C/100g,2.0,7.8,2,0.0001208374593645,0.9678862058153186,C,CHRIS
OBA OBA,78974766602138,Agulheiro Cartela Nybc 27un,2.0,7.8,2,0.0001208374593645,0.9680070432746832,C,CHRIS
OBA OBA,78974766602734,Bisnaga Plastica Transparente ketchup Molhos 250ml ketchup,2.0,7.8,2,0.0001208374593645,0.9681278807340477,C,CHRIS
OBA OBA,78974766602920,Suporte cabide oblg redondo Cromado 1'' 7562,2.0,7.8,1,0.0001208374593645,0.9682487181934122,C,CHRIS
OBA OBA,78974766603258,BORRACHA MAX TONS ,2.0,7.8,2,0.0001208374593645,0.9683695556527768,C,CHRIS
OBA OBA,78974766604063,Kit Lápis HB Fini 2 Lápis + 2 Borracha,1.0,7.8,1,0.0001208374593645,0.9684903931121412,C,CHRIS
OBA OBA,78974766604238,ROLO ESPUMA AMARELO C/ CABO 5CM 38MM ROMA,2.0,7.8,1,0.0001208374593645,0.9686112305715058,C,CHRIS
OBA OBA,34283,Tampa Plástica P/ Válvula Tanque 4283,11.0,7.699999999999999,3,0.0001192882611675,0.9687305188326734,C,CHRIS
OBA OBA,5066140-amarelo,CARTOLINA SIMPLES AMARELO,5.0,7.619999999999999,3,0.0001180489026099,0.9688485677352832,C,CHRIS
OBA OBA,41979,BORRACHA PLASTICA COLOR PASTEL  - UN - LEO E LEO,4.0,7.6,4,0.0001177390629705,0.9689663067982538,C,CHRIS
OBA OBA,4802100-azul-claro,Papel Crepom Comum Azul Claro,4.0,7.6,3,0.0001177390629705,0.9690840458612244,C,CHRIS
OBA OBA,4802100-rosa,Papel Crepom Comum Rosa,4.0,7.6,2,0.0001177390629705,0.9692017849241948,C,CHRIS
OBA OBA,78974766602918,Cantoneira L Para Moveis Gavetas 26 X 26 7199,4.0,7.6,1,0.0001177390629705,0.9693195239871654,C,CHRIS
OBA OBA,24878,PASTA ESCOLAR 40MM SOFT - VERDE POLIBRAS,1.0,7.5,1,0.0001161898647735,0.9694357138519388,C,CHRIS
OBA OBA,35400,PAPEL DE PRESENTE,3.0,7.5,2,0.0001161898647735,0.9695519037167124,C,CHRIS
OBA OBA,48209,Prato Quadrado nº 1- Café PLASMONT 0724,5.0,7.5,2,0.0001161898647735,0.969668093581486,C,CHRIS
OBA OBA,48270,CANETA ESF FLAT TOP 0.7 SORTIDAS 97914 JOCAR,3.0,7.5,2,0.0001161898647735,0.9697842834462596,C,CHRIS
OBA OBA,48591,Lapis 2B Tecnico Grafite - Leonora,5.0,7.5,3,0.0001161898647735,0.9699004733110332,C,CHRIS
OBA OBA,49521,Caderneta Espiral Tome Nota 48 Folhas 1/8 Capa Flexível,3.0,7.5,2,0.0001161898647735,0.9700166631758068,C,CHRIS
OBA OBA,50963,Fita Adesiva 533 Transparente 12 mm x 50 m TN,3.0,7.5,2,0.0001161898647735,0.9701328530405804,C,CHRIS
OBA OBA,7897027211129,PASTA L azul,5.0,7.5,2,0.0001161898647735,0.970249042905354,C,CHRIS
OBA OBA,78974766604032,PAPEL FOTOGRAFICO ADESIVO A4 135GR AVULSO,5.0,7.5,1,0.0001161898647735,0.9703652327701277,C,CHRIS
OBA OBA,7897771301619,MASSA DE EVA 5 CORES 50G 13016 - MAKE+,1.0,7.5,1,0.0001161898647735,0.9704814226349012,C,CHRIS
OBA OBA,880,APONTADOR BLOCO COM DEPÓSITO DA LEOELEO,5.0,7.5,2,0.0001161898647735,0.9705976124996748,C,CHRIS
OBA OBA,EVA123-verde-bandeira,EVA LISO VERDE BANDEIRA,3.0,7.5,2,0.0001161898647735,0.9707138023644484,C,CHRIS
OBA OBA,4866120-verde-bandeira,Cartolina Dupla Face Color Set -verde-bandeira,1.0,7.47,1,0.0001157251053144,0.9708295274697628,C,CHRIS
OBA OBA,78974766603529,Chiclete Buzzy Barbie HORTELÃ,37.0,7.4,5,0.0001146406665766,0.9709441681363394,C,CHRIS
OBA OBA,14050-vermelho,TNT POR METRO-vermelho,2.5,7.25,1,0.0001123168692811,0.9710564850056206,C,CHRIS
OBA OBA,78974766603905,Kit Caneta Bic Cristal 3 Azul + 3 Preta,1.0,7.2,1,0.0001115422701826,0.9711680272758032,C,CHRIS
OBA OBA,78974766603912,KIT 6 CANETA BIC CRISTAL AZUL/PRETA/VERMELHA,1.0,7.2,1,0.0001115422701826,0.9712795695459858,C,CHRIS
OBA OBA,78974766603914,KIT 6 CANETAS BIC CRISTAL AZUL,1.0,7.2,1,0.0001115422701826,0.9713911118161684,C,CHRIS
OBA OBA,46073,Cola Líquida Leo&Leo Branca 90G,2.0,7.1,2,0.0001099930719856,0.971501104888154,C,CHRIS
OBA OBA,815-0,PINCEL CHATO 0 CERDA NATURAL TIGRE,2.0,7.1,2,0.0001099930719856,0.9716110979601398,C,CHRIS
OBA OBA,10149,Colher de Pau 24cm STOLF,2.0,7.0,1,0.0001084438737886,0.9717195418339284,C,CHRIS
OBA OBA,20058,LINHA COSTURA DRIMA 100 JARDAS 000C NATURAL,2.0,7.0,1,0.0001084438737886,0.9718279857077172,C,CHRIS
OBA OBA,20093,LINHA COSTURA DRIMA 100 JARDAS 000N PRETA,2.0,7.0,2,0.0001084438737886,0.971936429581506,C,CHRIS
OBA OBA,46076,CLIPS BACCHI 2/0 LEVE,2.0,7.0,2,0.0001084438737886,0.9720448734552948,C,CHRIS
OBA OBA,49326,MANTEIGA DE CACAU,2.0,7.0,2,0.0001084438737886,0.9721533173290834,C,CHRIS
OBA OBA,51327,"PARAFUSO CHATO 5,0x50 ",2.0,7.0,1,0.0001084438737886,0.972261761202872,C,CHRIS
OBA OBA,78974766602062,Papel Fotografico INKJET A4 GLOSSY 180G Avulso,7.0,7.0,1,0.0001084438737886,0.9723702050766608,C,CHRIS
OBA OBA,78974766602115,garfo branco,7.0,7.0,1,0.0001084438737886,0.9724786489504496,C,CHRIS
OBA OBA,78974766602116,colher branca,7.0,7.0,1,0.0001084438737886,0.9725870928242384,C,CHRIS
OBA OBA,78974766602117,faca branca,7.0,7.0,1,0.0001084438737886,0.972695536698027,C,CHRIS
OBA OBA,78974766602364,DESINFETANTE PINHO ANTIBAC URCA 500ML,2.0,7.0,1,0.0001084438737886,0.9728039805718156,C,CHRIS
OBA OBA,78974766603697,Lapiseira 2.0mm color grid cores Leo e Leo,2.0,7.0,1,0.0001084438737886,0.9729124244456044,C,CHRIS
OBA OBA,78974766604256,Chocolate Wafer Trento Massimo Brownie 25g Peccin,2.0,7.0,1,0.0001084438737886,0.9730208683193932,C,CHRIS
OBA OBA, 109754,CADERNO 1/4 BROCHURA 96 FOLHAS CAPA DURA D+ AMARELO TILIBRA,1.0,6.9,1,0.0001068946755917,0.9731277629949848,C,CHRIS
OBA OBA,109756,CADERNO 1/4 BROCHURA 96 FOLHAS CAPA DURA D+ VERDE TILIBRA,1.0,6.9,1,0.0001068946755917,0.9732346576705764,C,CHRIS
OBA OBA,18002,JARRA PLASVALE 3L 654 TRANSP.,1.0,6.9,1,0.0001068946755917,0.973341552346168,C,CHRIS
OBA OBA,19766,LAPISEIRA LEONORA TECNICA DIAMOND 07MM,1.0,6.9,1,0.0001068946755917,0.9734484470217598,C,CHRIS
OBA OBA,2149-lavanda, VELAS AROMÁTICAS SUAVE LAR ,1.0,6.9,1,0.0001068946755917,0.9735553416973516,C,CHRIS
OBA OBA,21838,MEIA FEMININA ATOALHADA TC,1.0,6.9,1,0.0001068946755917,0.9736622363729432,C,CHRIS
OBA OBA,23753,NUMERO RESIDENCIAL DIAMANTE,1.0,6.9,1,0.0001068946755917,0.9737691310485348,C,CHRIS
OBA OBA,251441-Pegador de Massas,Talheres de Servir Nylon Cosmopolita Simonaggio-Pegador de Massas,1.0,6.9,1,0.0001068946755917,0.9738760257241263,C,CHRIS
OBA OBA,2551,Barbante cru 250g 8 fios Piratininga rolo com 74 metros,1.0,6.9,1,0.0001068946755917,0.973982920399718,C,CHRIS
OBA OBA,29396,ROLO DE LÃ POP 5CM - ROMA,1.0,6.9,1,0.0001068946755917,0.9740898150753098,C,CHRIS
OBA OBA,29718,SACO PARA LIXO SINARA 50L 10UN,1.0,6.9,1,0.0001068946755917,0.9741967097509014,C,CHRIS
OBA OBA,31777,Tinta PVA Fosca Azul Celeste Acrilex - 37ml,1.0,6.9,1,0.0001068946755917,0.9743036044264932,C,CHRIS
OBA OBA,31785,Tinta PVA Fosca Azul Turquesa Acrilex - 37ml,1.0,6.9,1,0.0001068946755917,0.9744104991020848,C,CHRIS
OBA OBA,31842,Tinta PVA Fosca Vermelho Fogo Acrilex - 37ml,1.0,6.9,1,0.0001068946755917,0.9745173937776764,C,CHRIS
OBA OBA,31900,TINTA TECIDO FOSCA 37ML 519 BRANCO UN ACRILEX,1.0,6.9,1,0.0001068946755917,0.974624288453268,C,CHRIS
OBA OBA,35763,JARRA MARSALA VITRAL,1.0,6.9,1,0.0001068946755917,0.9747311831288598,C,CHRIS
OBA OBA,42323,Caneta Quadro Branco Azul Faber Castell ,1.0,6.9,1,0.0001068946755917,0.9748380778044514,C,CHRIS
OBA OBA,42539,CORDA DE VARAL AÇO 15 M ,1.0,6.9,1,0.0001068946755917,0.9749449724800432,C,CHRIS
OBA OBA,44057,"CAIXA PRESENTE CRISTINA COM TAMPA PEQUENO 19X15X7,5 ESTAMPA SORTIDA UNITARIO",1.0,6.9,1,0.0001068946755917,0.9750518671556349,C,CHRIS
OBA OBA,4459,Giz De Cera 15 Cores Curto Leo&leo,1.0,6.9,1,0.0001068946755917,0.9751587618312264,C,CHRIS
OBA OBA,46879,Rodinho Rodo Plástico Para Pia Plasutil Linha Tear - 16cm,1.0,6.9,1,0.0001068946755917,0.975265656506818,C,CHRIS
OBA OBA,47774,BLOCO ADESIVO AMARELO,1.0,6.9,1,0.0001068946755917,0.9753725511824096,C,CHRIS
OBA OBA,47970, Tinta PVA Fosca Amarelo Limão Acrilex - 37ml,1.0,6.9,1,0.0001068946755917,0.9754794458580014,C,CHRIS
OBA OBA,47970,Tinta PVA Fosca Amarelo Limão Acrilex - 37ml,1.0,6.9,1,0.0001068946755917,0.975586340533593,C,CHRIS
OBA OBA,48210,PRATO QUAD,1.0,6.9,1,0.0001068946755917,0.9756932352091848,C,CHRIS
OBA OBA,48230,GARRAFA 450 ML,1.0,6.9,1,0.0001068946755917,0.9758001298847764,C,CHRIS
OBA OBA,48266,BLOCO ADESIVO PINK VIBES LEO,1.0,6.9,1,0.0001068946755917,0.975907024560368,C,CHRIS
OBA OBA,501 neon,BLOCO AUTOADESIVO 501 NEON 100 FLS,1.0,6.9,1,0.0001068946755917,0.9760139192359596,C,CHRIS
OBA OBA,51171,Terra Especial P/ Cactos e Suculentas 1Kg Lorianna,1.0,6.9,1,0.0001068946755917,0.9761208139115514,C,CHRIS
OBA OBA,51228,FONE DE OUVIDO,1.0,6.9,1,0.0001068946755917,0.976227708587143,C,CHRIS
OBA OBA,51229,FONE DE OUVIDO,1.0,6.9,1,0.0001068946755917,0.9763346032627348,C,CHRIS
OBA OBA,51476,Caneta Gel 1.0mm Branca CA0042 BRW,1.0,6.9,1,0.0001068946755917,0.9764414979383264,C,CHRIS
OBA OBA,526,Bloco Autodesivo 526 Estrela Neon 76 x 76 mm TRIVIUN,1.0,6.9,1,0.0001068946755917,0.976548392613918,C,CHRIS
OBA OBA,78974766602074,"Rolo Adesivo Tira Pelos 20Fls 4,3x19,5cm Casita Cores Sortidas",1.0,6.9,1,0.0001068946755917,0.9766552872895096,C,CHRIS
OBA OBA,78974766602274,CARTAS DE BARALHO ,1.0,6.9,1,0.0001068946755917,0.9767621819651012,C,CHRIS
OBA OBA,78974766602448,ESPALHADOR LUNA LEVE GRANDE 2448,1.0,6.9,1,0.0001068946755917,0.976869076640693,C,CHRIS
OBA OBA,78974766602571,BALA FLORESTAL GOMA MINHOCAS AZEDINHAS 150G,1.0,6.9,1,0.0001068946755917,0.9769759713162848,C,CHRIS
OBA OBA,78974766602775,Luvas de Latex Tamanho XG Sanro,1.0,6.9,1,0.0001068946755917,0.9770828659918764,C,CHRIS
OBA OBA,78974766603006,Marca-Texto C/ Aroma Fini Unidade LEOARTE,1.0,6.9,1,0.0001068946755917,0.977189760667468,C,CHRIS
OBA OBA,78974766603096,BLOCO AUTOADESIVO BALÃO TN 586,1.0,6.9,1,0.0001068946755917,0.9772966553430597,C,CHRIS
OBA OBA,78974766603635,Fita Crepe 18mm x 50m Branca TN 567,1.0,6.9,1,0.0001068946755917,0.9774035500186512,C,CHRIS
OBA OBA,78974766604099,Fone De Ouvido P2 - Altomex F-060 Fone de Ouvido,1.0,6.9,1,0.0001068946755917,0.977510444694243,C,CHRIS
OBA OBA,78974766604192,Bola de Gude Com 25 Un MGH LT-24066,1.0,6.9,1,0.0001068946755917,0.9776173393698346,C,CHRIS
OBA OBA,78974766604220,Numero para casa de alumínio fundido N 4 Diamante,1.0,6.9,1,0.0001068946755917,0.9777242340454264,C,CHRIS
OBA OBA,78974766604389,Elasticos Amarelo 120 Unidades Redbor 100g,1.0,6.9,1,0.0001068946755917,0.977831128721018,C,CHRIS
OBA OBA,78974766604424,Escumadeira Cabo Madeira Catuaí,1.0,6.9,1,0.0001068946755917,0.9779380233966096,C,CHRIS
OBA OBA,78974766604425,Concha Cabo Madeira Catuaí,1.0,6.9,1,0.0001068946755917,0.9780449180722012,C,CHRIS
OBA OBA,78974766604442,Balão Metalizado Decorado Coração Vermelho 45 cm - Make+,1.0,6.9,1,0.0001068946755917,0.978151812747793,C,CHRIS
OBA OBA,78974766604446,"Caixa para Presente com Tampa Kraft M C/Elástico 26 x 19 x 7,5 cm - Cristina",1.0,6.9,1,0.0001068946755917,0.9782587074233846,C,CHRIS
OBA OBA,93052,Apagador Para Quadro Branco Und Jocar Office,1.0,6.9,1,0.0001068946755917,0.9783656020989764,C,CHRIS
OBA OBA,99224,Cola Pano 50g Rendicolla,1.0,6.9,1,0.0001068946755917,0.978472496774568,C,CHRIS
OBA OBA,DM01,Descascador P/ Legumes de Madeira Keita,1.0,6.9,1,0.0001068946755917,0.9785793914501596,C,CHRIS
OBA OBA,51098,TINTA GUACHE 15ML Laranja,1.0,6.71,1,0.0001039511990174,0.978683342649177,C,CHRIS
OBA OBA,42312,Caneta Faber Castell Super Soft Brush Preto,1.0,6.5,1,0.0001006978828037,0.9787840405319808,C,CHRIS
OBA OBA,48113,Isotônico Powerade Frutas Tropicais 500ml,1.0,6.5,1,0.0001006978828037,0.9788847384147844,C,CHRIS
OBA OBA,48429,Isotonico Powerade Limao Squeeze 500ML,1.0,6.5,1,0.0001006978828037,0.9789854362975884,C,CHRIS
OBA OBA,78974766603522,CHICLE PLUTONITA DENTADA ARDENTE,13.0,6.5,3,0.0001006978828037,0.979086134180392,C,CHRIS
OBA OBA,931,Apontador Mini Box Com Tampa Flip Faber Castell,1.0,6.5,1,0.0001006978828037,0.9791868320631958,C,CHRIS
OBA OBA,032-M/A-preto,CANETA ESFEROGRÁFICA  FABER CASTELL Trilux TRILUX PONTA MEDIA-preto,4.0,6.4,3,9.914868460679493e-05,0.9792859807478026,C,CHRIS
OBA OBA,25582,Pente Fino Darma Piolho 1 Unidade,4.0,6.0,2,9.295189181887022e-05,0.9793789326396216,C,CHRIS
OBA OBA,49358,GANCHO VENTOSA ELITE,4.0,6.0,1,9.295189181887022e-05,0.9794718845314404,C,CHRIS
OBA OBA,49723,MARCA TEXTO CLEAR ROSA,4.0,6.0,3,9.295189181887022e-05,0.9795648364232592,C,CHRIS
OBA OBA,78974766602437,CAULIN FOGAREIRO 7765,4.0,6.0,1,9.295189181887022e-05,0.9796577883150782,C,CHRIS
OBA OBA,4866120-azul-escuro,Cartolina Dupla Face Color Set -azul-escuro,1.0,5.99,1,9.27969719991721e-05,0.9797505852870774,C,CHRIS
OBA OBA, sl2309280294406805-preto,CANETAS FINE PEN MICROLINE 0.4mm -COMPACTOR-preto,1.0,5.9,1,9.140269362188904e-05,0.9798419879806992,C,CHRIS
OBA OBA,1019,AREJADOR P/ TORNEIRA OVERTIME,1.0,5.9,1,9.140269362188904e-05,0.9799333906743212,C,CHRIS
OBA OBA,19431,Lápis de Cor 12 Cores Leo e Leo,1.0,5.9,1,9.140269362188904e-05,0.9800247933679428,C,CHRIS
OBA OBA,29050,Régua Flexível 30 Cm Leo&leo Laranja,1.0,5.9,1,9.140269362188904e-05,0.9801161960615647,C,CHRIS
OBA OBA,29519,SACA ROLHA CATUAI,1.0,5.9,1,9.140269362188904e-05,0.9802075987551866,C,CHRIS
OBA OBA,30612,SUPORTE P/VARAO SIMPLES,1.0,5.9,1,9.140269362188904e-05,0.9802990014488084,C,CHRIS
OBA OBA,35617,PRATO PARA PETS ROSA,1.0,5.9,1,9.140269362188904e-05,0.9803904041424304,C,CHRIS
OBA OBA,36133,MARCA TEXTO JOCAR PASTEL SORTIDO,1.0,5.9,1,9.140269362188904e-05,0.980481806836052,C,CHRIS
OBA OBA,38833,CHAVE TESTE NEON,1.0,5.9,1,9.140269362188904e-05,0.980573209529674,C,CHRIS
OBA OBA,39227,Pincel Permanente Preto Ponta Chanfrada 5mm  Faber Castell,1.0,5.9,1,9.140269362188904e-05,0.9806646122232958,C,CHRIS
OBA OBA,3928,Borracha Panela Pressão Lares Antiga 5,1.0,5.9,1,9.140269362188904e-05,0.9807560149169176,C,CHRIS
OBA OBA,42424,MARVEL MINHAS HISTORIA,1.0,5.9,1,9.140269362188904e-05,0.9808474176105396,C,CHRIS
OBA OBA,44182,SUPORTE VARAO OURO VELHO 19 MM,1.0,5.9,1,9.140269362188904e-05,0.9809388203041614,C,CHRIS
OBA OBA,45846,FITA CETIM 10 MM ROSA,1.0,5.9,1,9.140269362188904e-05,0.9810302229977832,C,CHRIS
OBA OBA,46310,BOLHA SABAO PATRULHA CANINA,1.0,5.9,1,9.140269362188904e-05,0.981121625691405,C,CHRIS
OBA OBA,46970,MASSA BISCUIT AMARELO,1.0,5.9,1,9.140269362188904e-05,0.9812130283850268,C,CHRIS
OBA OBA,47367,PLUS FEMEA,1.0,5.9,1,9.140269362188904e-05,0.9813044310786488,C,CHRIS
OBA OBA,48420,MINI DICIONARIO INGLES,1.0,5.9,1,9.140269362188904e-05,0.9813958337722706,C,CHRIS
OBA OBA,48685,Chocolate Trento Bites Ao Leite 40g,1.0,5.9,1,9.140269362188904e-05,0.9814872364658924,C,CHRIS
OBA OBA,49219,POWER ADE LARANJA 500ML,1.0,5.9,1,9.140269362188904e-05,0.9815786391595144,C,CHRIS
OBA OBA,49305,Forma de Gelo Premium Plastibrasil,1.0,5.9,1,9.140269362188904e-05,0.981670041853136,C,CHRIS
OBA OBA,49764,BATOM MONICA,1.0,5.9,1,9.140269362188904e-05,0.981761444546758,C,CHRIS
OBA OBA,50125,Scottini Minidicionário: Língua Portuguesa,1.0,5.9,1,9.140269362188904e-05,0.9818528472403798,C,CHRIS
OBA OBA,50353,Apontador com coletor I-Gloo para canhotos 1 furo 032210 - Maped Cor Pastel,1.0,5.9,1,9.140269362188904e-05,0.9819442499340016,C,CHRIS
OBA OBA,50683,ESMALTE VERMELHO SANGUE CREMOSO SAFIRA,1.0,5.9,1,9.140269362188904e-05,0.9820356526276236,C,CHRIS
OBA OBA,50690,ESMALTE  BEGE ROSADO SAFIRA,1.0,5.9,1,9.140269362188904e-05,0.9821270553212452,C,CHRIS
OBA OBA,50741,BATOM STICK SAFIRA,1.0,5.9,1,9.140269362188904e-05,0.9822184580148672,C,CHRIS
OBA OBA,50775,Batom Cremoso Bastão Longa Duração Nº 33 Safira Basic,1.0,5.9,1,9.140269362188904e-05,0.982309860708489,C,CHRIS
OBA OBA,51068,RODÍZIO 38 mm BAURU 5771,1.0,5.9,1,9.140269362188904e-05,0.9824012634021108,C,CHRIS
OBA OBA,51100,Massa Pronta para Biscuit Preto Polycol (90 gramas),1.0,5.9,1,9.140269362188904e-05,0.9824926660957328,C,CHRIS
OBA OBA,78974766602050,CABO DE LEITEIRA C/PARAFUSO PEQUENO,1.0,5.9,1,9.140269362188904e-05,0.9825840687893546,C,CHRIS
OBA OBA,78974766602182,SERVICO AMERICA MESA FIX,1.0,5.9,1,9.140269362188904e-05,0.9826754714829764,C,CHRIS
OBA OBA,78974766602641,EVA GLITTER DOURADO,1.0,5.9,1,9.140269362188904e-05,0.9827668741765982,C,CHRIS
OBA OBA,78974766602643,EVA GLITTER PRETO,1.0,5.9,1,9.140269362188904e-05,0.98285827687022,C,CHRIS
OBA OBA,78974766602644,EVA GLITTER MARROM,1.0,5.9,1,9.140269362188904e-05,0.982949679563842,C,CHRIS
OBA OBA,78974766602753,Lixeirinha De Mesa com Tampa  Basculada 2 Litros - Arqplast,1.0,5.9,1,9.140269362188904e-05,0.9830410822574638,C,CHRIS
OBA OBA,78974766603054,Ralo de pia de inox 5cm Fenima,1.0,5.9,1,9.140269362188904e-05,0.9831324849510856,C,CHRIS
OBA OBA,78974766603696,Caneta Esferográfica 4 em 1 Ponta 1.0 mm - LEO E LEO,1.0,5.9,1,9.140269362188904e-05,0.9832238876447076,C,CHRIS
OBA OBA,78974766603756,ECOLAPIS DE COR FANTASY COLOURS AZUL FABER,1.0,5.9,1,9.140269362188904e-05,0.9833152903383292,C,CHRIS
OBA OBA,78974766603873,Copo Desc Glight Tr 180 ml C/100,1.0,5.9,1,9.140269362188904e-05,0.9834066930319512,C,CHRIS
OBA OBA,78974766604104,Chaveiro Brasil Unidade Sortida,1.0,5.9,1,9.140269362188904e-05,0.983498095725573,C,CHRIS
OBA OBA,EVA125776-azul,EVA GLITTER AZUL ESCURO,1.0,5.9,1,9.140269362188904e-05,0.9835894984191949,C,CHRIS
OBA OBA,EVA125776-pink,EVA GLITTER ROSA PINK,1.0,5.9,1,9.140269362188904e-05,0.9836809011128168,C,CHRIS
OBA OBA,EVA129800-laranja,EVA GLITTER LARANJA,1.0,5.9,1,9.140269362188904e-05,0.9837723038064384,C,CHRIS
OBA OBA,14853,FITA ISOLANTE  19X5M ADERE COLORIDA,2.0,5.8,1,8.985349542490788e-05,0.9838621573018634,C,CHRIS
OBA OBA,19704,Lapiseira 2.0 mm Plus Cores Ref 47 - Leo'&'leo,2.0,5.8,2,8.985349542490788e-05,0.9839520107972884,C,CHRIS
OBA OBA,21236,Marca Texto Amarelo Jocar Office,2.0,5.8,2,8.985349542490788e-05,0.9840418642927132,C,CHRIS
OBA OBA,29629,SACO TRANSPARENTE,7.0,5.8,2,8.985349542490788e-05,0.984131717788138,C,CHRIS
OBA OBA,30614,SUPORTE P/VASO GRD,2.0,5.8,1,8.985349542490788e-05,0.984221571283563,C,CHRIS
OBA OBA,34182,COMEDOURO 500ML,2.0,5.8,2,8.985349542490788e-05,0.984311424778988,C,CHRIS
OBA OBA,36170,Marca Texto Laranja Jocar Office,2.0,5.8,2,8.985349542490788e-05,0.9844012782744128,C,CHRIS
OBA OBA,36171,Marca Texto Lilás Jocar Office,2.0,5.8,2,8.985349542490788e-05,0.9844911317698376,C,CHRIS
OBA OBA,38333,AVENTAL VINIL,2.0,5.8,2,8.985349542490788e-05,0.9845809852652626,C,CHRIS
OBA OBA,51025,Fita Isolante Anti-chama 18mm X 5m - Mf Tools,2.0,5.8,2,8.985349542490788e-05,0.9846708387606876,C,CHRIS
OBA OBA,7896644715768,Pasta Aba Elástica Ofício Lilas - 160211 - Polibras Fumê,2.0,5.8,2,8.985349542490788e-05,0.9847606922561124,C,CHRIS
OBA OBA,78974766602099,BATERIA LR 621 ELGIN 2 PARES,2.0,5.8,1,8.985349542490788e-05,0.9848505457515372,C,CHRIS
OBA OBA,78974766602585,Detergente Alpes 500Ml,2.0,5.8,2,8.985349542490788e-05,0.9849403992469622,C,CHRIS
OBA OBA,78974766603543,Pérola de Isopor Pacote - Knauf,2.0,5.8,1,8.985349542490788e-05,0.9850302527423872,C,CHRIS
OBA OBA,78974766603683,Marca Texto Azul Jocar,2.0,5.8,2,8.985349542490788e-05,0.985120106237812,C,CHRIS
OBA OBA,905,APONTADOR DUPLO OVAL LEO E LEO,2.0,5.8,1,8.985349542490788e-05,0.9852099597332368,C,CHRIS
OBA OBA,9769,COCA COLA LATA 220 ML,2.0,5.8,2,8.985349542490788e-05,0.9852998132286618,C,CHRIS
OBA OBA,4866120-rosa,Cartolina Dupla Face Color Set -rosa,3.0,5.7,1,8.83042972279267e-05,0.9853881175258896,C,CHRIS
OBA OBA,4866180-marrom,Papel Cartão Fosco/ Cartolina Americana-marrom,3.0,5.7,1,8.83042972279267e-05,0.9854764218231176,C,CHRIS
OBA OBA,78974766602144,APONTADOR SIMPLES SORTIDO,3.0,5.7,1,8.83042972279267e-05,0.9855647261203456,C,CHRIS
OBA OBA,7897476685380,LAPIS PTO COLLECT TROPICAL HB,3.0,5.7,1,8.83042972279267e-05,0.9856530304175736,C,CHRIS
